OTU_ID,Lotus200,Lotus201,Lotus202,Lotus204,MockLabS3,NegContDNA1S79,NegContDNA2S80,NegContPCRS1,taxonomy
OTU_1234,0,0,0,0,0,0,0,0,Tetracladium_sp|AJ430408|SH203724.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Tetracladium;s__Tetracladium_sp
OTU_1226,0,0,0,0,0,0,0,0,Clitopilus_sp|DQ672271|SH190265.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__Clitopilus_sp
OTU_1227,0,0,0,0,0,0,0,0,Scytalidium_lignicola|GU591724|SH211363.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Scytalidium;s__Scytalidium_lignicola
OTU_1239,0,0,0,0,0,0,0,0,Lepiota_grangei|UDB015585|SH175006.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Lepiota;s__Lepiota_grangei
OTU_1238,0,0,0,0,0,0,0,0,Herpotrichiellaceae_sp|DQ421062|SH180464.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__Herpotrichiellaceae_sp
OTU_1237,0,0,0,0,0,0,0,0,Scytalidium_lignicola|KF780592|SH211370.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Scytalidium;s__Scytalidium_lignicola
OTU_1240,0,0,0,0,0,0,0,0,Candida_orthopsilosis|AJ698048|SH180864.07FU|refs|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_orthopsilosis
OTU_1241,0,0,0,0,0,0,0,0,Agaricales_sp|EU490060|SH175912.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp
OTU_1242,0,0,0,0,0,0,0,0,Orbiliales_sp|KF675371|SH213350.07FU|reps|k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__unidentified;g__unidentified;s__Orbiliales_sp
OTU_1243,0,0,0,0,0,0,0,0,Ascomycota_sp|JX999054|SH207356.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp
OTU_1251,0,0,0,0,0,0,0,0,Exophiala_dermatitidis|AF050269|SH185392.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_dermatitidis
OTU_1253,0,0,0,0,0,0,0,0,Lycoperdon_subincarnatum|AJ237626|SH175914.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Lycoperdon;s__Lycoperdon_subincarnatum
OTU_1250,0,0,0,0,0,0,0,0,Marasmius_sp|JN890237|SH182881.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae;g__Marasmius;s__Marasmius_sp
OTU_1248,0,0,0,0,0,0,0,0,Pezizales_sp|JN704812|SH204543.07FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__unidentified;g__unidentified;s__Pezizales_sp
OTU_1249,0,0,0,0,0,0,0,0,Peniophora_sp|KJ832046|SH188977.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__Peniophora_sp
OTU_1246,0,0,0,0,0,0,0,0,Agaricaceae_sp|KJ010887|SH174721.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__unidentified;s__Agaricaceae_sp
OTU_1259,0,0,0,0,0,0,0,0,Veronaea_botryosa|EU041816|SH197645.07FU|refs|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Veronaea;s__Veronaea_botryosa
OTU_1258,0,0,0,0,0,0,0,0,Cryptococcus_podzolicus|AF444321|SH181879.07FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_fam_Incertae_sedis;g__Cryptococcus;s__Cryptococcus_podzolicus
OTU_1255,0,0,0,0,0,0,0,0,Teratosphaeria_sp|KF128826|SH211762.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Teratosphaeria;s__Teratosphaeria_sp
OTU_1262,0,0,0,0,0,0,0,0,Trechisporales_sp|DQ420876|SH213701.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__unidentified;g__unidentified;s__Trechisporales_sp
OTU_1263,0,0,0,0,0,0,0,0,Fungi_sp|KF675628|SH204253.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_1261,0,0,0,0,0,0,0,0,Paraphoma_sp|HQ649827|SH208741.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Paraphoma;s__Paraphoma_sp
OTU_1264,0,0,0,0,0,0,0,0,Lecanoromycetes_sp|EF373561|SH200318.07FU|reps|k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__unidentified;f__unidentified;g__unidentified;s__Lecanoromycetes_sp
OTU_1275,0,0,0,0,0,0,0,0,Glomeraceae_sp|KJ564140|SH181726.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__Glomeraceae_sp
OTU_1274,0,0,0,0,0,0,0,0,Pleosporales_sp|KU158164|SH525240.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp
OTU_1276,0,0,0,0,0,0,0,0,Eurotiomycetes_sp|JQ081765|SH207052.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Eurotiomycetes_sp
OTU_1271,0,0,0,0,0,0,0,0,Chaetothyriales_sp|JF691088|SH213274.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__Chaetothyriales_sp
OTU_1273,0,0,0,0,0,0,0,0,Coprinellus_canistri|GU227704|SH175223.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus;s__Coprinellus_canistri
OTU_1272,0,0,0,0,0,0,0,0,Atheliaceae_sp|HG936891|SH530803.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae;g__unidentified;s__Atheliaceae_sp
OTU_1267,0,0,0,0,0,0,0,0,Pleosporales_sp|JQ388936|SH204850.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp
OTU_1269,0,0,0,0,0,0,0,0,Dothideomycetes_sp|UDB014936|SH526183.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp
OTU_1277,0,0,0,0,0,0,0,0,Clavaria_tenuipes|FJ552756|SH197585.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavaria;s__Clavaria_tenuipes
OTU_1279,0,0,0,0,0,0,0,0,Tetrapyrgos_subcinerea|EF175549|SH177149.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae;g__Tetrapyrgos;s__Tetrapyrgos_subcinerea
OTU_1278,0,0,0,0,0,0,0,0,Glomeraceae_sp|JN195719|SH212923.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__Glomeraceae_sp
OTU_1289,0,0,0,0,0,0,0,0,Sebacina_sp|UDB004099|SH214696.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__Sebacina_sp
OTU_1281,0,0,0,0,0,0,0,0,Ascomycota_sp|JN253549|SH180418.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp
OTU_1283,0,0,0,0,0,0,0,0,Sebacinales_Group_B_sp|GU189729|SH194060.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinales_Group_B;g__unidentified;s__Sebacinales_Group_B_sp
OTU_1284,0,0,0,0,0,0,0,0,Phialocephala_dimorphospora|AF486121|SH204988.07FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae;g__Phialocephala;s__Phialocephala_dimorphospora
OTU_1285,0,0,0,0,0,0,0,0,Mycosphaerellaceae_sp|JN120414|SH206834.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unidentified;s__Mycosphaerellaceae_sp
OTU_1286,0,0,0,0,0,0,0,0,Ascomycota_sp|KF617290|SH182152.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp
OTU_1290,0,0,0,0,0,0,0,0,Marasmius_brunneoaurantiacus|FJ917619|SH182887.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae;g__Marasmius;s__Marasmius_brunneoaurantiacus
OTU_1301,0,0,0,0,0,0,0,0,Cystolepiota_sp|AY969525|SH182296.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Cystolepiota;s__Cystolepiota_sp
OTU_1300,0,0,0,0,0,0,0,0,Chaetothyriales_sp|JQ766449|SH213230.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__Chaetothyriales_sp
OTU_1303,0,0,0,0,0,0,0,0,Glomeraceae_sp|JN195551|SH196309.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__Glomeraceae_sp
OTU_1304,0,0,0,0,0,0,0,0,Asterostroma_macrosporum|AB439545|SH190000.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Lachnocladiaceae;g__Asterostroma;s__Asterostroma_macrosporum
OTU_1307,0,0,0,0,0,0,0,0,Cryptococcus_sp|JN032527|SH181882.07FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_fam_Incertae_sedis;g__Cryptococcus;s__Cryptococcus_sp
OTU_1299,0,0,0,0,0,0,0,0,Rhodotorula_philyla|AF444506|SH199356.07FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_fam_Incertae_sedis;g__Rhodotorula;s__Rhodotorula_philyla
OTU_1298,0,0,0,0,0,0,0,0,Stagonosporopsis_dorenboschii|GU237862|SH345969.07FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Stagonosporopsis;s__Stagonosporopsis_dorenboschii
OTU_1293,0,0,0,0,0,0,0,0,Trechispora_sp|UDB008222|SH218213.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__Trechispora_sp
OTU_1292,0,0,0,0,0,0,0,0,Nectriaceae_sp|KC787693|SH219677.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__unidentified;s__Nectriaceae_sp
OTU_1296,0,0,0,0,0,0,0,0,Chaetothyriales_sp|HQ608060|SH193982.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__Chaetothyriales_sp
OTU_1294,0,0,0,0,0,0,0,0,Arthrobotrys_musiformis|U51948|SH196398.07FU|refs|k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Arthrobotrys;s__Arthrobotrys_musiformis
OTU_1316,0,0,0,0,0,0,0,0,Ascomycota_sp|KC951240|SH208968.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp
OTU_1317,0,0,0,0,0,0,0,0,Scolecobasidium_constrictum|AB161063|SH218244.07FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Scolecobasidium;s__Scolecobasidium_constrictum
OTU_1314,0,0,0,0,0,0,0,0,Glomeraceae_sp|AY236244|SH204388.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__Glomeraceae_sp
OTU_1315,0,0,0,0,0,0,0,0,Pezizomycetes_sp|FN391315|SH202666.07FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__unidentified;f__unidentified;g__unidentified;s__Pezizomycetes_sp
OTU_1312,0,0,0,0,0,0,0,0,Blastobotrys_serpentis|AM410670|SH203372.07FU|refs|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trichomonascaceae;g__Blastobotrys;s__Blastobotrys_serpentis
OTU_1310,0,0,0,0,0,0,0,0,Hypocreales_sp|JQ781846|SH194041.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__Hypocreales_sp
OTU_1313,0,0,0,0,0,0,0,0,Agaricales_sp|FJ168598|SH220985.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp
OTU_1318,0,0,0,0,0,0,0,0,Micropsalliota_albosericea|HM436644|SH176873.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Micropsalliota;s__Micropsalliota_albosericea
OTU_1319,0,0,0,0,0,65,0,0,Saccharicola_sp|GQ996127|SH180760.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Saccharicola;s__Saccharicola_sp
OTU_1320,0,0,0,0,0,0,0,0,Leucoagaricus_sp|JX133173|SH217549.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus;s__Leucoagaricus_sp
OTU_1326,0,0,0,0,0,0,0,0,Tomentella_sp|EF411088|SH177908.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp
OTU_1323,0,0,0,0,0,0,0,0,Fungi_sp|AB520432|SH220676.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_1321,0,0,0,0,0,0,0,0,Orbiliomycetes_sp|DQ421193|SH202379.07FU|reps|k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__unidentified;f__unidentified;g__unidentified;s__Orbiliomycetes_sp
OTU_1325,0,0,0,0,0,0,0,0,Clitopilus_sp|DQ672271|SH190265.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__Clitopilus_sp
OTU_1332,0,0,0,0,0,0,0,0,Agaricomycetes_sp|KT581947|SH522473.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__Agaricomycetes_sp
OTU_1334,0,0,0,0,0,0,0,0,Curreya_sp|KT264290|SH525350.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Curreya;s__Curreya_sp
OTU_1337,0,0,0,0,0,0,0,0,Mortierella_gemmifera|HQ630293|SH185196.07FU|refs|k__Fungi;p__Zygomycota;c__Mortierellomycotina_cls_Incertae_sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_gemmifera
OTU_1329,0,0,0,0,0,0,0,0,Ochroconis_sp|JX033592|SH188823.07FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ochroconis;s__Ochroconis_sp
OTU_1328,0,0,0,0,0,0,0,0,Candida_intermedia|EF192222|SH209781.07FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_intermedia
OTU_1333,0,0,0,0,0,0,0,0,Calocybella_pudica|KP858001|SH521658.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lyophyllaceae;g__Calocybella;s__Calocybella_pudica
OTU_1339,0,0,0,0,0,0,0,0,Chaetothyriales_sp|AY833038|SH197861.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__Chaetothyriales_sp
OTU_1345,0,0,0,0,0,0,0,0,Preussia_sp|HE585020|SH220573.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_sp
OTU_1344,0,0,0,0,0,0,0,0,Geastraceae_sp|DQ672335|SH209658.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__unidentified;s__Geastraceae_sp
OTU_1346,0,0,0,0,0,0,0,0,Genea_hispidula|UDB001408|SH194536.07FU|refs|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Genea;s__Genea_hispidula
OTU_1343,0,0,0,0,0,0,0,0,Aspergillus_pulvinus|EF652159|SH182543.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_pulvinus
OTU_1348,0,0,0,0,0,0,0,0,Helotiales_sp|KF617962|SH174330.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp
OTU_1347,0,0,0,0,0,0,0,0,Trechispora_sp|GU328528|SH188027.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__Trechispora_sp
OTU_1362,0,0,0,0,0,0,0,0,Peziza_depressa|UDB017394|SH193729.07FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza;s__Peziza_depressa
OTU_1353,0,0,0,0,0,0,0,0,Rozellomycota_sp|JQ666368|SH204646.07FU|reps|k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Rozellomycota_sp
OTU_1352,0,0,0,0,0,0,0,0,Pleosporales_sp|JN572046|SH180417.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp
OTU_1356,0,0,0,0,0,0,0,0,Tropicoporus_linteus|JQ860321|SH178760.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__Tropicoporus;s__Tropicoporus_linteus
OTU_1357,0,0,0,0,0,0,0,0,Cryptococcus_nanyangensis|JN601664|SH205062.07FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_fam_Incertae_sedis;g__Cryptococcus;s__Cryptococcus_nanyangensis
OTU_1354,0,0,0,0,0,0,0,0,Leucoagaricus_serenus|AF482871|SH190844.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus;s__Leucoagaricus_serenus
OTU_1355,0,0,0,0,0,0,0,0,Glomus_cubense|JF692726|SH106606.07FU|refs_singleton|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_cubense
OTU_1358,0,0,0,0,0,0,0,0,Agaricus_blazei|AY818649|SH174655.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_blazei
OTU_1361,0,0,0,0,0,0,0,0,Chrysosporium_sp|AB861776|SH199486.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Chrysosporium;s__Chrysosporium_sp
OTU_1378,0,0,0,0,0,0,0,0,Arthrobotrys_musiformis|U51948|SH196398.07FU|refs|k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Arthrobotrys;s__Arthrobotrys_musiformis
OTU_1375,0,0,0,0,0,0,0,0,Ceratobasidiaceae_sp|UDB008680|SH214345.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp
OTU_1376,0,0,0,0,0,0,0,0,Leucoagaricus_sp|JX133173|SH217549.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus;s__Leucoagaricus_sp
OTU_1367,0,0,0,0,0,0,0,0,Pleosporales_sp|KC771502|SH180412.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp
OTU_1398,0,0,0,0,0,0,0,0,Entoloma_cetratum|FR682185|SH185814.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Entoloma_cetratum
OTU_1394,0,0,0,0,0,0,0,0,Agaricaceae_sp|EF527350|SH175451.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__unidentified;s__Agaricaceae_sp
OTU_1395,0,0,0,0,0,0,0,0,Lepiota_sp|EF527380|SH175456.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Lepiota;s__Lepiota_sp
OTU_1392,0,0,0,0,0,0,0,0,Glomeraceae_sp|JN195561|SH211994.07FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__Glomeraceae_sp
OTU_1393,0,0,0,0,0,0,0,0,Agaricaceae_sp|GU136165|SH175448.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__unidentified;s__Agaricaceae_sp
OTU_1390,0,0,0,0,0,0,0,0,Sordariomycetes_sp|AM998789|SH219560.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__Sordariomycetes_sp
OTU_1391,0,0,0,0,0,0,0,0,Thelephoraceae_sp|KF836015|SH178488.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__unidentified;s__Thelephoraceae_sp
OTU_1389,0,0,0,0,0,0,0,0,Phoma_infossa|FJ427025|SH279712.07FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Phoma;s__Phoma_infossa
OTU_1388,0,0,0,0,0,0,0,0,Tomentella_sp|KT198744|SH523631.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp
OTU_1406,0,0,0,0,0,0,0,0,Leucoagaricus_gongylophorus|JQ617570|SH190510.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus;s__Leucoagaricus_gongylophorus
OTU_1407,0,0,0,0,0,0,0,0,Tubaria_furfuracea|UDB011461|SH186579.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Tubaria;s__Tubaria_furfuracea
OTU_1404,0,0,0,0,0,0,0,0,Penicillium_sp|JN899347|SH413864.07FU|refs_singleton|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_sp
OTU_1402,0,0,0,0,0,0,0,0,Agaricaceae_sp|EF527316|SH175470.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__unidentified;s__Agaricaceae_sp
OTU_1403,0,0,0,0,0,0,0,0,Thelephoraceae_sp|JX548271|SH184651.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__unidentified;s__Thelephoraceae_sp
OTU_1401,0,0,0,0,0,0,0,0,Inocybaceae_sp|UDB004238|SH213446.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__unidentified;s__Inocybaceae_sp
OTU_1408,0,0,0,0,0,0,0,0,Ganoderma_lucidum|GQ249884|SH187219.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Ganodermataceae;g__Ganoderma;s__Ganoderma_lucidum
OTU_1411,0,0,0,0,0,0,0,0,Medicopsis_romeroi|KF366446|SH211725.07FU|refs|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Medicopsis;s__Medicopsis_romeroi
OTU_1410,0,0,0,0,0,0,0,0,Veronaeopsis_simplex|EU041820|SH219442.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Veronaeopsis;s__Veronaeopsis_simplex
OTU_1412,0,0,0,0,0,0,0,0,Podoscypha_venustula|JX109851|SH176053.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Podoscypha;s__Podoscypha_venustula
OTU_1415,0,0,0,0,0,0,0,0,Clitopilus_sp|DQ672271|SH190265.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__Clitopilus_sp
OTU_1417,0,0,0,0,0,0,0,0,Lipomyces_yamadae|AB747662|SH222079.07FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Lipomycetaceae;g__Lipomyces;s__Lipomyces_yamadae
OTU_1416,0,0,0,0,0,0,0,0,Aspergillus_pulvinus|EF652159|SH182543.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_pulvinus
